Timestamp_ms,Centered_EMG,RMS_Envelope
3325985,38.7972,16.9749
3325986,37.7972,16.9836
3325987,38.7972,17.0009
3325988,38.7972,17.0182
3325989,37.7972,17.0269
3325990,36.7972,17.0311
3325991,36.7972,17.0354
3325992,37.7972,17.0831
3325993,35.7972,17.1276
3325994,34.7972,17.1624
3325995,32.7972,17.1920
3325996,33.7972,17.2333
3325997,34.7972,17.2649
3325998,37.7972,17.2649
3325999,37.7972,17.2604
3326000,38.7972,17.2559
3326001,38.7972,17.2559
3326002,38.7972,17.2689
3326003,40.7972,17.3029
3326004,38.7972,17.3571
3326005,38.7972,17.4138
3326006,39.7972,17.4773
3326007,40.7972,17.5522
3326008,48.7972,17.6714
3326009,49.7972,17.8068
3326010,51.7972,17.9535
3326011,51.7972,18.1004
3326012,50.7972,18.2399
3326013,50.7972,18.3783
3326014,51.7972,18.5219
3326015,53.7972,18.6750
3326016,53.7972,18.8161
3326017,52.7972,18.9470
3326018,50.7972,19.0641
3326019,50.7972,19.1825
3326020,52.7972,19.3070
3326021,56.7972,19.4511
3326022,67.7972,19.6661
3326023,65.7972,19.8633
3326024,65.7972,20.0605
3326025,64.7972,20.2494
3326026,54.7972,20.3759
3326027,53.7972,20.4964
3326028,52.7972,20.6109
3326029,56.7972,20.7460
3326030,64.7972,20.9204
3326031,64.7972,21.0955
3326032,65.7972,21.2731
3326033,67.7972,21.4639
3326034,67.7972,21.6486
3326035,66.7972,21.8278
3326036,57.7972,21.9567
3326037,56.7972,22.0775
3326038,66.7972,22.2510
3326039,66.7972,22.4233
3326040,66.7972,22.5708
3326041,68.7972,22.7200
3326042,67.7972,22.8522
3326043,70.7972,23.0018
3326044,70.7972,23.1159
3326045,69.7972,23.2577
3326046,70.7972,23.4080
3326047,68.7972,23.5550
3326048,66.7972,23.6865
3326049,66.7972,23.8204
3326050,65.7972,23.9539
3326051,68.7972,24.1005
3326052,67.7972,24.2434
3326053,67.7972,24.4050
3326054,68.7972,24.5544
3326055,70.7972,24.7328
3326056,70.7972,24.8888
3326057,70.7972,25.0628
3326058,68.7972,25.2083
3326059,67.7972,25.3677
3326060,68.7972,25.5295
3326061,68.7972,25.6903
3326062,71.7972,25.8683
3326063,71.7972,26.0518
3326064,70.7972,26.2270
3326065,70.7972,26.3994
3326066,69.7972,26.5670
3326067,71.7972,26.7472
3326068,71.7972,26.9261
3326069,68.7972,27.0868
3326070,66.7972,27.2336
3326071,68.7972,27.3895
3326072,68.7972,27.5429
3326073,68.7972,27.6971
3326074,67.7972,27.8439
3326075,69.7972,27.9981
3326076,69.7972,28.1514
3326077,68.7972,28.2990
3326078,64.7972,28.4303
3326079,66.7972,28.5702
3326080,65.7972,28.7192
3326081,65.7972,28.8680
3326082,64.7972,29.0119
3326083,64.7972,29.1547
3326084,64.7972,29.2963
3326085,65.7972,29.4429
3326086,65.7972,29.5873
3326087,65.7972,29.7331
3326088,65.7972,29.8768
3326089,66.7972,30.0247
3326090,65.7972,30.1660
3326091,67.7972,30.3154
3326092,68.7972,30.4686
3326093,68.7972,30.6132
3326094,68.7972,30.7582
3326095,64.7972,30.8842
3326096,65.7972,31.0210
3326097,56.7972,31.1223
3326098,55.7972,31.2211
3326099,56.7972,31.3235
3326100,63.7972,31.4527
3326101,67.7972,31.5981
3326102,67.7972,31.7417
3326103,69.7972,31.8938
3326104,69.7972,32.0447
3326105,68.7972,32.1911
3326106,66.7972,32.3286
3326107,65.7972,32.4620
3326108,53.7972,32.5508
3326109,40.7972,32.6012
3326110,38.7972,32.6463
3326111,40.7972,32.6896
3326112,51.7972,32.7630
3326113,50.7972,32.8320
3326114,50.7972,32.9082
3326115,49.7972,32.9811
3326116,50.7972,33.0574
3326117,50.7972,33.1330
3326118,49.7972,33.2055
3326119,51.7972,33.2843
3326120,51.7972,33.3630
3326121,51.7972,33.4423
3326122,52.7972,33.5238
3326123,51.7972,33.5953
3326124,53.7972,33.6697
3326125,54.7972,33.7514
3326126,54.7972,33.8328
3326127,52.7972,33.9138
3326128,51.7972,33.9918
3326129,51.7972,34.0700
3326130,49.7972,34.1420
3326131,49.7972,34.2139
3326132,48.7972,34.2830
3326133,39.7972,34.3287
3326134,34.7972,34.3630
3326135,34.7972,34.3969
3326136,35.7972,34.4331
3326137,38.7972,34.4755
3326138,37.7972,34.5159
3326139,38.7972,34.5582
3326140,40.7972,34.6056
3326141,49.7972,34.6763
3326142,50.7972,34.7496
3326143,50.7972,34.8221
3326144,52.7972,34.9007
3326145,51.7972,34.9762
3326146,49.7972,35.0463
3326147,38.7972,35.0883
3326148,39.7972,35.1330
3326149,40.7972,35.1797
3326150,50.7972,35.2520
3326151,65.7972,35.3736
3326152,70.7972,35.5133
3326153,71.7972,35.6565
3326154,67.7972,35.7835
3326155,55.7972,35.8625
3326156,50.7972,35.9327
3326157,37.7972,35.9703
3326158,35.7972,35.9980
3326159,32.7972,36.0191
3326160,21.7972,36.0245
3326161,24.7972,36.0337
3326162,33.7972,36.0627
3326163,34.7972,36.0946
3326164,33.7972,36.1246
3326165,24.7972,36.1394
3326166,22.7972,36.1525
3326167,23.7972,36.1661
3326168,33.7972,36.1907
3326169,35.7972,36.2235
3326170,36.7972,36.2587
3326171,37.7972,36.2964
3326172,35.7972,36.3304
3326173,20.7972,36.3407
3326174,17.7972,36.3416
3326175,7.7972,36.3411
3326176,6.7972,36.3415
3326177,7.7972,36.3419
3326178,17.7972,36.3419
3326179,17.7972,36.3480
3326180,20.7972,36.3597
3326181,21.7972,36.3717
3326182,20.7972,36.3835
3326183,21.7972,36.3963
3326184,21.7972,36.4091
3326185,19.7972,36.4195
3326186,7.7972,36.4205
3326187,19.7972,36.4311
3326188,35.7972,36.4659
3326189,40.7972,36.5108
3326190,49.7972,36.5774
3326191,51.7972,36.6494
3326192,53.7972,36.7274
3326193,51.7972,36.7991
3326194,38.7972,36.8391
3326195,34.7972,36.8713
3326196,24.7972,36.8874
3326197,33.7972,36.9177
3326198,35.7972,36.9518
3326199,39.7972,36.9942
3326200,47.7972,37.0557
3326201,36.7972,37.0920
3326202,36.7972,37.1281
3326203,34.7972,37.1603
3326204,34.7972,37.1920
3326205,32.7972,37.2205
3326206,24.7972,37.2357
3326207,34.7972,37.2664
3326208,36.7972,37.3004
3326209,35.7972,37.3329
3326210,37.7972,37.3698
3326211,38.7972,37.4087
3326212,37.7972,37.4446
3326213,38.7972,37.4847
3326214,39.7972,37.5252
3326215,40.7972,37.5695
3326216,40.7972,37.6137
3326217,49.7972,37.6793
3326218,49.7972,37.7449
3326219,49.7972,37.8103
3326220,49.7972,37.8758
3326221,48.7972,37.9385
3326222,39.7972,37.9792
3326223,40.7972,38.0212
3326224,39.7972,38.0611
3326225,40.7972,38.1035
3326226,39.7972,38.1450
3326227,40.7972,38.1885
3326228,37.7972,38.2257
3326229,36.7972,38.2609
3326230,34.7972,38.2923
3326231,25.7972,38.3095
3326232,32.7972,38.3374
3326233,32.7972,38.3652
3326234,33.7972,38.3948
3326235,24.7972,38.4107
3326236,33.7972,38.4400
3326237,33.7972,38.4697
3326238,35.7972,38.5029
3326239,37.7972,38.5386
3326240,38.7972,38.5755
3326241,38.7972,38.6127
3326242,49.7972,38.6751
3326243,51.7972,38.7444
3326244,64.7972,38.8520
3326245,72.7972,38.9873
3326246,82.7972,39.1622
3326247,82.7972,39.3362
3326248,70.7972,39.4632
3326249,53.7972,39.5362
3326250,40.7972,39.5781
3326251,38.7972,39.6160
3326252,39.7972,39.6556
3326253,40.7972,39.6973
3326254,39.7972,39.7370
3326255,39.7972,39.7766
3326256,39.7972,39.8159
3326257,36.7972,39.8493
3326258,37.7972,39.8839
3326259,38.7972,39.9211
3326260,39.7972,39.9599
3326261,48.7972,40.0183
3326262,49.7972,40.0787
3326263,41.7972,40.1211
3326264,47.7972,40.1765
3326265,47.7972,40.2271
3326266,50.7972,40.2824
3326267,52.7972,40.3437
3326268,55.7972,40.4130
3326269,66.7972,40.5213
3326270,68.7972,40.6374
3326271,66.7972,40.7470
3326272,54.7972,40.8189
3326273,49.7972,40.8796
3326274,34.7972,40.9088
3326275,32.7972,40.9343
3326276,21.7972,40.9451
3326277,34.7972,40.9746
3326278,40.7972,41.0139
3326279,49.7972,41.0743
3326280,50.7972,41.1370
3326281,51.7972,41.2018
3326282,52.7972,41.2691
3326283,52.7972,41.3360
3326284,54.7972,41.4082
3326285,53.7972,41.4780
3326286,55.7972,41.5529
3326287,56.7972,41.6302
3326288,63.7972,41.7275
3326289,65.7972,41.8308
3326290,65.7972,41.9336
3326291,65.7972,42.0359
3326292,66.7972,42.1409
3326293,65.7972,42.2424
3326294,64.7972,42.3409
3326295,65.7972,42.4415
3326296,68.7972,42.5521
3326297,67.7972,42.6592
3326298,69.7972,42.7727
3326299,67.7972,42.8795
3326300,57.7972,42.9570
3326301,52.7972,43.0211
3326302,49.7972,43.0773
3326303,50.7972,43.1306
3326304,52.7972,43.1934
3326305,50.7972,43.2513
3326306,53.7972,43.3164
3326307,52.7972,43.3734
3326308,53.7972,43.4383
3326309,54.7972,43.5068
3326310,54.7972,43.5747
3326311,56.7972,43.6482
3326312,55.7972,43.7189
3326313,56.7972,43.7919
3326314,55.7972,43.8621
3326315,55.7972,43.9323
3326316,65.7972,44.0300
3326317,56.7972,44.1018
3326318,56.7972,44.1735
3326319,65.7972,44.2703
3326320,67.7972,44.3730
3326321,66.7972,44.4727
3326322,68.7972,44.5782
3326323,66.7972,44.6772
3326324,63.7972,44.7668
3326325,53.7972,44.8307
3326326,54.7972,44.8963
3326327,51.7972,44.9549
3326328,49.7972,45.0087
3326329,49.7972,45.0621
3326330,49.7972,45.1149
3326331,50.7972,45.1651
3326332,49.7972,45.2130
3326333,49.7972,45.2615
3326334,50.7972,45.3172
3326335,49.7972,45.3705
3326336,52.7972,45.4306
3326337,51.7972,45.4886
3326338,51.7972,45.5462
3326339,54.7972,45.6107
3326340,65.7972,45.7045
3326341,66.7972,45.8007
3326342,69.7972,45.9056
3326343,72.7972,46.0199
3326344,70.7972,46.1274
3326345,63.7972,46.2146
3326346,40.7972,46.2498
3326347,24.7972,46.2624
3326348,24.7972,46.2747
3326349,24.7972,46.2867
3326350,32.7972,46.3089
3326351,35.7972,46.3352
3326352,37.7972,46.3644
3326353,53.7972,46.4200
3326354,64.7972,46.5035
3326355,67.7972,46.5954
3326356,70.7972,46.7019
3326357,72.7972,46.8147
3326358,73.7972,46.9309
3326359,71.7972,47.0406
3326360,69.7972,47.1439
3326361,64.7972,47.2329
3326362,41.7972,47.2697
3326363,20.7972,47.2784
3326364,3.7972,47.2782
3326365,-9.2028,47.2795
3326366,-13.2028,47.2822
3326367,1.7972,47.2813
3326368,8.7972,47.2813
3326369,18.7972,47.2878
3326370,21.7972,47.2966
3326371,22.7972,47.3068
3326372,22.7972,47.3168
3326373,20.7972,47.3253
3326374,18.7972,47.3315
3326375,16.7972,47.3369
3326376,17.7972,47.3431
3326377,18.7972,47.3501
3326378,19.7972,47.3574
3326379,17.7972,47.3631
3326380,18.7972,47.3699
3326381,7.7972,47.3707
3326382,4.7972,47.3702
3326383,6.7972,47.3695
3326384,4.7972,47.3641
3326385,3.7972,47.3577
3326386,5.7972,47.3501
3326387,6.7972,47.3444
3326388,5.7972,47.3446
3326389,2.7972,47.3447
3326390,-11.2028,47.3469
3326391,-12.2028,47.3493
3326392,-14.2028,47.3529
3326393,-11.2028,47.3550
3326394,-7.2028,47.3560
3326395,1.7972,47.3559
3326396,1.7972,47.3549
3326397,3.7972,47.3536
3326398,4.7972,47.3481
3326399,1.7972,47.3415
3326400,-10.2028,47.3370
3326401,-14.2028,47.3400
3326402,-28.2028,47.3565
3326403,-39.2028,47.3889
3326404,-31.2028,47.4091
3326405,-29.2028,47.4268
3326406,-24.2028,47.4387
3326407,-10.2028,47.4396
3326408,1.7972,47.4384
3326409,2.7972,47.4326
3326410,4.7972,47.4248
3326411,1.7972,47.4182
3326412,-24.2028,47.4214
3326413,-43.2028,47.4516
3326414,-41.2028,47.4792
3326415,-26.2028,47.4827
3326416,-24.2028,47.4710
3326417,-28.2028,47.4650
3326418,-45.2028,47.4951
3326419,-61.2028,47.5639
3326420,-62.2028,47.6378
3326421,-57.2028,47.7012
3326422,-47.2028,47.7466
3326423,-48.2028,47.7936
3326424,-57.2028,47.8604
3326425,-56.2028,47.9205
3326426,-47.2028,47.9660
3326427,-46.2028,48.0092
3326428,-47.2028,48.0544
3326429,-54.2028,48.1135
3326430,-56.2028,48.1732
3326431,-46.2028,48.2109
3326432,-43.2028,48.2438
3326433,-39.2028,48.2740
3326434,-31.2028,48.2884
3326435,-25.2028,48.2942
3326436,-14.2028,48.2894
3326437,-23.2028,48.2888
3326438,-29.2028,48.2967
3326439,-41.2028,48.3220
3326440,-54.2028,48.3738
3326441,-57.2028,48.4316
3326442,-58.2028,48.4898
3326443,-58.2028,48.5388
3326444,-58.2028,48.5850
3326445,-57.2028,48.6274
3326446,-58.2028,48.6736
3326447,-59.2028,48.7329
3326448,-59.2028,48.7932
3326449,-57.2028,48.8476
3326450,-46.2028,48.8787
3326451,-43.2028,48.9089
3326452,-39.2028,48.9314
3326453,-28.2028,48.9361
3326454,-25.2028,48.9375
3326455,-26.2028,48.9309
3326456,-23.2028,48.9199
3326457,-24.2028,48.9183
3326458,-25.2028,48.9106
3326459,-27.2028,48.9142
3326460,-29.2028,48.9200
3326461,-32.2028,48.9286
3326462,-41.2028,48.9427
3326463,-31.2028,48.9406
3326464,-30.2028,48.9372
3326465,-27.2028,48.9262
3326466,-23.2028,48.9138
3326467,-24.2028,48.9025
3326468,-25.2028,48.8921
3326469,-26.2028,48.8828
3326470,-29.2028,48.8768
3326471,-27.2028,48.8658
3326472,-24.2028,48.8530
3326473,-14.2028,48.8337
3326474,-13.2028,48.8153
3326475,-11.2028,48.8052
3326476,1.7972,48.7819
3326477,6.7972,48.7594
3326478,18.7972,48.7418
3326479,21.7972,48.7267
3326480,20.7972,48.7078
3326481,8.7972,48.6831
3326482,3.7972,48.6585
3326483,-6.2028,48.6330
3326484,1.7972,48.6052
3326485,1.7972,48.5743
3326486,-9.2028,48.5466
3326487,0.7972,48.5156
3326488,7.7972,48.4858
3326489,7.7972,48.4576
3326490,7.7972,48.4309
3326491,9.7972,48.4049
3326492,17.7972,48.3819
3326493,16.7972,48.3613
3326494,16.7972,48.3421
3326495,8.7972,48.3214
3326496,4.7972,48.2982
3326497,3.7972,48.2735
3326498,9.7972,48.2458
3326499,17.7972,48.2228
3326500,16.7972,48.1974
3326501,17.7972,48.1728
3326502,18.7972,48.1488
3326503,18.7972,48.1216
3326504,21.7972,48.1002
3326505,33.7972,48.0926
3326506,24.7972,48.0725
3326507,23.7972,48.0496
3326508,37.7972,48.0298
3326509,54.7972,48.0407
3326510,67.7972,48.0805
3326511,69.7972,48.1260
3326512,71.7972,48.1795
3326513,64.7972,48.2131
3326514,36.7972,48.1855
3326515,20.7972,48.1344
3326516,17.7972,48.0808
3326517,33.7972,48.0466
3326518,50.7972,48.0466
3326519,56.7972,48.0600
3326520,66.7972,48.0948
3326521,70.7972,48.1320
3326522,82.7972,48.1789
3326523,99.7972,48.2956
3326524,113.7972,48.4738
3326525,115.7972,48.6634
3326526,115.7972,48.8768
3326527,113.7972,49.0821
3326528,114.7972,49.2933
3326529,115.7972,49.4995
3326530,119.7972,49.7041
3326531,121.7972,49.9177
3326532,118.7972,50.1133
3326533,103.7972,50.2364
3326534,96.7972,50.3313
3326535,89.7972,50.4028
3326536,97.7972,50.5262
3326537,97.7972,50.6515
3326538,98.7972,50.7560
3326539,103.7972,50.8802
3326540,100.7972,50.9920
3326541,99.7972,51.0944
3326542,103.7972,51.2152
3326543,118.7972,51.3926
3326544,120.7972,51.5786
3326545,119.7972,51.7621
3326546,117.7972,51.9331
3326547,104.7972,52.0533
3326548,96.7972,52.1475
3326549,83.7972,52.1965
3326550,83.7972,52.2481
3326551,87.7972,52.3050
3326552,88.7972,52.3678
3326553,97.7972,52.4626
3326554,98.7972,52.5584
3326555,97.7972,52.6449
3326556,87.7972,52.6961
3326557,85.7972,52.7407
3326558,86.7972,52.7937
3326559,87.7972,52.8526
3326560,83.7972,52.8959
3326561,82.7972,52.9360
3326562,83.7972,52.9713
3326563,81.7972,53.0003
3326564,73.7972,53.0085
3326565,86.7972,53.0560
3326566,88.7972,53.1128
3326567,96.7972,53.1921
3326568,88.7972,53.2434
3326569,96.7972,53.3304
3326570,99.7972,53.4334
3326571,112.7972,53.5827
3326572,114.7972,53.7401
3326573,114.7972,53.8970
3326574,102.7972,54.0077
3326575,99.7972,54.1018
3326576,88.7972,54.1575
3326577,99.7972,54.2539
3326578,113.7972,54.4150
3326579,118.7972,54.5920
3326580,131.7972,54.8304
3326581,134.7972,55.0822
3326582,146.7972,55.3963
3326583,150.7972,55.7300
3326584,151.7972,56.0671
3326585,136.7972,56.3231
3326586,132.7972,56.5589
3326587,133.7972,56.7983
3326588,132.7972,57.0321
3326589,130.7972,57.2534
3326590,132.7972,57.4853
3326591,129.7972,57.6981
3326592,131.7972,57.9167
3326593,144.7972,58.1963
3326594,149.7972,58.4997
3326595,161.7972,58.8743
3326596,166.7972,59.2719
3326597,168.7972,59.6967
3326598,166.7972,60.1092
3326599,150.7972,60.4329
3326600,136.7972,60.6748
3326601,146.7972,60.9535
3326602,148.7972,61.2407
3326603,149.7972,61.5269
3326604,146.7972,61.7973
3326605,148.7972,62.0784
3326606,149.7972,62.3673
3326607,159.7972,62.7064
3326608,163.7972,63.0870
3326609,166.7972,63.5002
3326610,164.7972,63.9029
3326611,160.7972,64.2804
3326612,149.7972,64.5870
3326613,150.7972,64.8984
3326614,150.7972,65.2083
3326615,162.7972,65.5756
3326616,177.7972,66.0169
3326617,197.7972,66.5681
3326618,216.7972,67.2336
3326619,242.7972,68.0653
3326620,256.7972,68.9885
3326621,257.7972,69.9068
3326622,256.7972,70.8045
3326623,244.7972,71.6084
3326624,226.7972,72.2831
3326625,198.7972,72.7866
3326626,177.7972,73.1786
3326627,161.7972,73.4975
3326628,151.7972,73.7740
3326629,160.7972,74.0875
3326630,176.7972,74.4749
3326631,209.7972,75.0305
3326632,226.7972,75.6815
3326633,232.7972,76.3735
3326634,273.7972,77.3332
3326635,342.7972,78.8227
3326636,419.7972,81.0118
3326637,487.7972,83.8796
3326638,547.7972,87.3676
3326639,576.7972,91.0795
3326640,545.7972,94.2759
3326641,487.7972,96.7413
3326642,431.7972,98.6236
3326643,370.7972,99.9821
3326644,309.7972,100.9099
3326645,295.7972,101.7469
3326646,322.7972,102.7417
3326647,345.7972,103.8846
3326648,388.7972,105.3146
3326649,435.7972,107.0872
3326650,482.7972,109.2186
3326651,489.7972,111.3546
3326652,470.7972,113.2834
3326653,392.7972,114.5923
3326654,320.7972,115.4470
3326655,232.7972,115.8887
3326656,183.7972,116.1576
3326657,210.7972,116.5272
3326658,289.7972,117.2348
3326659,373.7972,118.4115
3326660,422.7972,119.9077
3326661,420.7972,121.3704
3326662,407.7972,122.7236
3326663,372.7972,123.8411
3326664,352.7972,124.8329
3326665,341.7972,125.7604
3326666,338.7972,126.6658
3326667,328.7972,127.5119
3326668,305.7972,128.2343
3326669,289.7972,128.8776
3326670,313.7972,129.6290
3326671,387.7972,130.7730
3326672,485.7972,132.5557
3326673,568.7972,134.9712
3326674,660.7972,138.1661
3326675,695.7972,141.6264
3326676,694.7972,144.9946
3326677,672.7972,148.0831
3326678,599.7972,150.4908
3326679,529.7972,152.3425
3326680,448.7972,153.6561
3326681,326.7972,154.3465
3326682,200.7972,154.6047
3326683,84.7972,154.6482
3326684,3.7972,154.6452
3326685,-14.2028,154.6439
3326686,17.7972,154.6456
3326687,80.7972,154.6853
3326688,147.7972,154.8181
3326689,214.7972,155.1051
3326690,257.7972,155.5171
3326691,295.7972,156.0615
3326692,358.7972,156.8658
3326693,405.7972,157.8951
3326694,422.7972,159.0137
3326695,467.7972,160.3764
3326696,552.7972,162.2669
3326697,693.7972,165.1998
3326698,789.7972,168.9259
3326699,869.7972,173.3375
3326700,918.7972,178.1283
3326701,960.7972,183.2300
3326702,934.7972,187.9315
3326703,818.7972,191.4593
3326704,644.7972,193.6124
3326705,470.7972,194.7484
3326706,376.7972,195.4729
3326707,342.7972,196.0669
3326708,307.7972,196.5426
3326709,292.7972,196.9719
3326710,257.7972,197.3017
3326711,198.7972,197.4943
3326712,118.7972,197.5585
3326713,-29.2028,197.5552
3326714,-138.2028,197.6439
3326715,-154.2028,197.7557
3326716,-56.2028,197.7633
3326717,97.7972,197.7991
3326718,257.7972,198.1223
3326719,311.7972,198.5999
3326720,259.7972,198.9270
3326721,168.7972,199.0582
3326722,150.7972,199.1645
3326723,103.7972,199.2102
3326724,80.7972,199.2350
3326725,148.7972,199.3378
3326726,247.7972,199.6376
3326727,320.7972,200.1441
3326728,357.7972,200.7756
3326729,369.7972,201.4489
3326730,342.7972,202.0254
3326731,308.7972,202.4935
3326732,225.7972,202.7398
3326733,99.7972,202.7837
3326734,2.7972,202.7781
3326735,-8.2028,202.7754
3326736,100.7972,202.8198
3326737,243.7972,203.1070
3326738,393.7972,203.8628
3326739,501.7972,205.0873
3326740,503.7972,206.3139
3326741,439.7972,207.2420
3326742,343.7972,207.7996
3326743,260.7972,208.1138
3326744,129.7972,208.1746
3326745,-9.2028,208.1495
3326746,-87.2028,208.1531
3326747,-91.2028,208.1601
3326748,3.7972,208.1361
3326749,136.7972,208.2121
3326750,274.7972,208.5665
3326751,386.7972,209.2754
3326752,436.7972,210.1776
3326753,432.7972,211.0590
3326754,392.7972,211.7813
3326755,417.7972,212.5965
3326756,534.7972,213.9301
3326757,692.7972,216.1558
3326758,817.7972,219.2215
3326759,945.7972,223.2580
3326760,1061.7972,228.2450
3326761,1032.7972,232.8612
3326762,841.7972,235.8742
3326763,560.7972,237.1964
3326764,261.7972,237.4756
3326765,22.7972,237.4681
3326766,-157.2028,237.5613
3326767,-221.2028,237.7555
3326768,-218.2028,237.9426
3326769,-91.2028,237.9588
3326770,130.7972,238.0108
3326771,355.7972,238.5233
3326772,481.7972,239.4820
3326773,482.7972,240.4430
3326774,389.7972,241.0691
3326775,295.7972,241.4273
3326776,257.7972,241.7005
3326777,243.7972,241.9413
3326778,295.7972,242.2958
3326779,371.7972,242.8554
3326780,435.7972,243.6256
3326781,436.7972,244.3965
3326782,354.7972,244.8996
3326783,84.7972,244.9176
3326784,-219.2028,245.1015
3326785,-457.2028,245.9411
3326786,-569.2028,247.2423
3326787,-569.2028,248.5363
3326788,-443.2028,249.3091
3326789,-185.2028,249.4293
3326790,146.7972,249.4983
3326791,513.7972,250.5369
3326792,838.7972,253.3120
3326793,1025.7972,257.4157
3326794,1042.7972,261.5899
3326795,905.7972,264.6914
3326796,694.7972,266.4912
3326797,466.7972,267.2904
3326798,258.7972,267.5227
3326799,146.7972,267.5860
3326800,145.7972,267.6530
3326801,247.7972,267.8719
3326802,311.7972,268.2253
3326803,392.7972,268.7903
3326804,420.7972,269.4380
3326805,311.7972,269.7890
3326806,194.7972,269.9189
3326807,161.7972,270.0055
3326808,177.7972,270.1118
3326809,178.7972,270.2191
3326810,212.7972,270.3755
3326811,229.7972,270.5588
3326812,214.7972,270.7178
3326813,149.7972,270.7887
3326814,98.7972,270.8133
3326815,70.7972,270.8203
3326816,70.7972,270.8228
3326817,88.7972,270.8400
3326818,117.7972,270.8793
3326819,147.7972,270.9440
3326820,198.7972,271.0729
3326821,288.7972,271.3639
3326822,436.7972,272.0487
3326823,579.7972,273.2653
3326824,745.7972,275.2784
3326825,948.7972,278.5190
3326826,1110.7972,282.9038
3326827,1185.7972,287.8219
3326828,1015.7972,291.3763
3326829,694.7972,293.0199
3326830,355.7972,293.4432
3326831,120.7972,293.4841
3326832,4.7972,293.4758
3326833,-60.2028,293.4797
3326834,-140.2028,293.5378
3326835,-267.2028,293.7725
3326836,-383.2028,294.2625
3326837,-478.2028,295.0295
3326838,-528.2028,295.9646
3326839,-558.2028,297.0054
3326840,-522.2028,297.9076
3326841,-458.2028,298.5966
3326842,-396.2028,299.1055
3326843,-312.2028,299.4135
3326844,-186.2028,299.5126
3326845,-46.2028,299.5061
3326846,100.7972,299.5345
3326847,263.7972,299.7647
3326848,405.7972,300.3115
3326849,504.7972,301.1567
3326850,623.7972,302.4425
